Exact Match,Edit Distance,BLEU,ROUGE-L,Cosine Similarity,ChrF,BERTScore
0,0.8549222797927462,0.7868510278868333,0.861878453038674,0.9789638519287109,87.28921385739149,0.9507226347923279
0,0.992818671454219,1.0,1.0,0.9999999403953552,100.0,0.9999999403953552
0,0.8692449355432781,0.7709512383554583,0.8957055214723927,0.9867982864379883,91.09139214426186,0.9452919363975525
0,0.8773109243697479,0.815292765338645,0.8983957219251337,0.9776349663734436,89.22334930705253,0.9578786492347717
0,0.9944029850746269,1.0,1.0,1.0,100.0,1.0
0,0.8074626865671641,0.7060341023967593,0.8073394495412846,0.9634415507316589,82.76202900819467,0.9284616112709045
0,0.9867330016583747,0.9708351611332822,0.994475138121547,0.9999781847000122,99.55554968253777,0.9976309537887573
0,0.9804618117229129,0.9682406246501182,0.9880952380952381,0.9996717572212219,98.2459624177659,0.9961907267570496
0,0.8675213675213675,0.830772158363543,0.8571428571428571,0.9981542825698853,89.17073129751988,0.9499039649963379
0,0.844106463878327,0.6579156927815736,0.8662420382165605,0.99916011095047,84.68608631336346,0.9549745321273804
0,0.9087719298245613,0.8575280059414849,0.9162011173184357,0.9993980526924133,92.8353396180399,0.9738813042640686
0,0.8541266794625719,0.6887071321719604,0.8789808917197452,0.9897013306617737,86.24357184526164,0.9487469792366028
0,0.8817427385892116,0.7792691320286363,0.9019607843137256,0.996229350566864,90.37859502760949,0.9571067690849304
0,0.8833333333333333,0.7842945632418792,0.9069767441860465,0.9830974340438843,88.13217343750512,0.960278332233429
0,0.9313893653516295,0.87848342824547,0.9375,0.9432411193847656,92.98531582583564,0.9703226685523987
0,0.9943609022556391,1.0,1.0,1.0,100.0,1.0
0,0.8699551569506727,0.7640217455487991,0.8992248062015504,0.9857931137084961,87.35698514594988,0.9573824405670166
0,0.8726114649681529,0.7173772217694911,0.8859060402684563,0.9948762059211731,84.64492275410326,0.960020899772644
0,0.7495256166982922,0.547263682800335,0.7901234567901234,0.9615889191627502,79.46336943184463,0.9200305342674255
0,0.8446069469835467,0.7646914454865711,0.8654970760233919,0.9792709350585938,87.87339109790018,0.9473364353179932
0,0.7866419294990723,0.6971934428450308,0.7974683544303799,0.9636300206184387,84.19210609377932,0.9273266196250916
0,0.8134615384615385,0.7121232136674711,0.8484848484848484,0.9881472587585449,81.94382554876692,0.9517181515693665
0,0.8744939271255061,0.7528433385429519,0.8783783783783783,0.9776111841201782,87.69827966138553,0.9615336060523987
0,0.7805343511450382,0.6715352031271078,0.8292682926829268,0.9659384489059448,88.13441667186967,0.9252138733863831
0,0.9913669064748202,1.0,1.0,1.0000001192092896,100.0,0.9999999403953552
0,0.7030685920577617,0.5110053449907724,0.7343283582089551,0.9846735596656799,75.23571201765652,0.872907817363739
0,0.7563352826510721,0.6576177808869532,0.7757575757575758,0.9867926239967346,79.3377749563266,0.9256521463394165
0,0.79957805907173,0.5430243687919957,0.7755102040816326,0.9826158285140991,77.55298419499782,0.9308009743690491
0,0.9945945945945946,1.0,1.0,1.0000001192092896,100.0,1.0
0,0.9913669064748202,1.0,1.0,1.0000001192092896,100.0,0.9999999403953552
0,0.8055987558320373,0.7516120108395158,0.8645833333333334,0.9871363639831543,89.57930964156988,0.9565276503562927
0,0.7048736462093863,0.5680276835282503,0.7734138972809668,0.9911128282546997,80.7049833079319,0.8958848714828491
0,0.7694704049844237,0.5933242011920501,0.8055555555555556,0.9850049018859863,78.50331187518394,0.924288272857666
0,0.7955145118733509,0.5923203589495473,0.8105726872246696,0.9902127981185913,77.71918757044799,0.9346894025802612
0,0.9092436974789916,0.8804327521819717,0.9247311827956989,0.9992392659187317,91.51885760263393,0.9697995781898499
0,0.7764350453172205,0.6350725901352126,0.8468468468468469,0.9064884185791016,82.37240228192206,0.9226453900337219
0,0.8944337811900192,0.8574452830605946,0.929936305732484,0.9913676977157593,94.06866532630406,0.9692630767822266
0,0.7850877192982456,0.6294122557159515,0.8056872037914692,0.9911940097808838,79.59220593141106,0.9271904230117798
0,0.9879101899827288,0.9872585449014338,1.0,0.996782124042511,99.95948908457746,0.9948267936706543
0,0.8410174880763116,0.7582172085580858,0.8723404255319148,0.9902855157852173,86.66455274388079,0.945231556892395
0,0.6609294320137693,0.4519365181393705,0.7093023255813954,0.9931808710098267,72.5335389326292,0.8755103349685669
0,0.8575803981623278,0.7167880725113792,0.8755760368663594,0.9828171730041504,82.992489177222,0.9467558264732361
0,0.9653465346534653,0.9498944780621962,0.9777777777777777,0.9999616742134094,96.42513688969439,0.9917515516281128
0,0.9945945945945946,1.0,1.0,1.0000001192092896,100.0,1.0
0,0.9935344827586207,1.0,1.0,1.0,100.0,1.0
0,0.822141560798548,0.7008356980277283,0.8383233532934132,0.9922941327095032,85.0550630583216,0.9213376045227051
0,0.8302828618968386,0.713175739825258,0.8461538461538463,0.9720577001571655,84.00263561547824,0.9425268769264221
0,0.9794168096054888,0.962042730978221,0.9844559585492227,0.9991852641105652,98.06417484043415,0.9928188920021057
0,0.9913669064748202,1.0,1.0,1.0000001192092896,100.0,0.9999999403953552
0,0.9068736141906873,0.8366165350534058,0.9172932330827068,0.9967049360275269,95.69389664794632,0.9574688076972961
0,0.6594265855777585,0.42613866193441524,0.6976744186046512,0.9942065477371216,70.00407913731459,0.8634209036827087
0,0.9931818181818182,1.0,1.0,1.0,100.0,1.0
0,0.8,0.6998274078621697,0.8325358851674641,0.9746192097663879,80.58651335681128,0.9422920346260071
0,0.9203296703296704,0.9064394443734161,0.9473684210526315,0.9990172386169434,93.96867078569049,0.9802684187889099
0,0.9946714031971581,1.0,1.0,1.0,100.0,1.0
