Exact Match,Edit Distance,BLEU,ROUGE-L,Cosine Similarity,ChrF,BERTScore
0,0.8618307426597582,0.7868510278868333,0.861878453038674,0.9789638519287109,87.28921385739149,0.9507226347923279
0,0.9856373429084381,0.9574228920708827,0.9942196531791908,0.9999520778656006,98.69075078666107,0.9968191981315613
0,0.6739864864864865,0.514343224975483,0.7647058823529411,0.9860060214996338,77.54379988792006,0.8882941603660583
0,0.8503401360544218,0.8109415145805446,0.8729281767955802,0.9809094071388245,86.18199138347487,0.9543330669403076
0,0.9486725663716814,0.9109379316667703,0.9651162790697675,0.9977875351905823,98.44190045751039,0.9792934060096741
0,0.7982326951399117,0.6421297971405658,0.8262910798122066,0.9682005047798157,79.94755882634911,0.9272860884666443
0,0.9530744336569579,0.9159978340878715,0.978021978021978,0.999773383140564,97.15072215493127,0.9857120513916016
0,0.733446519524618,0.6283396836373358,0.7906976744186046,0.9929671287536621,80.65338380167036,0.8925225138664246
0,0.874468085106383,0.830772158363543,0.8571428571428571,0.9981542825698853,89.17073129751988,0.9499039649963379
0,0.8506616257088847,0.6579156927815736,0.8662420382165605,0.99916011095047,84.68608631336346,0.9549745321273804
1,1.0,1.0,1.0,1.0,100.0,1.0
0,0.845724907063197,0.649932164897511,0.8625,0.9903177618980408,85.57859490906856,0.9437147974967957
1,1.0,1.0,1.0,1.0000001192092896,100.0,1.0
0,0.8461538461538461,0.7542480719968581,0.8837209302325582,0.9556320309638977,85.33354669938285,0.9521549344062805
0,0.964406779661017,0.9246638030911015,0.9690721649484536,0.9953429698944092,96.62547629607289,0.9777151346206665
0,0.9483065953654188,0.9109379316667703,0.9651162790697675,0.998929500579834,98.42810212346222,0.9788646101951599
0,0.9301801801801802,0.784310370114095,0.9384615384615383,0.9949572086334229,91.54475884165058,0.9753150343894958
0,0.8789808917197452,0.7173772217694911,0.8859060402684563,0.9948762059211731,84.64492275410326,0.960020899772644
0,0.7599243856332704,0.547263682800335,0.7901234567901234,0.9610106348991394,79.45826664523678,0.9180054068565369
0,0.8021390374331551,0.7401803683476786,0.8361581920903954,0.9771569967269897,86.95510679624469,0.9349337220191956
0,0.8099467140319716,0.6441707201965948,0.8322981366459626,0.9507971405982971,85.23212013731631,0.9339435696601868
0,0.8038461538461539,0.6691803387969288,0.8242424242424242,0.9878864288330078,79.90430274008493,0.9408337473869324
0,0.8752436647173489,0.7227708658577132,0.8859060402684563,0.9780548810958862,88.02501614629541,0.9644747972488403
0,0.7821969696969697,0.6715352031271078,0.8292682926829268,0.9659384489059448,88.13441667186967,0.9252138733863831
1,1.0,1.0,1.0,1.0000001192092896,100.0,0.9999999403953552
0,0.7100538599640933,0.5110053449907724,0.7343283582089551,0.9846735596656799,75.23571201765652,0.872907817363739
0,0.7984031936127745,0.6752110295311698,0.812121212121212,0.9929322600364685,81.0376715241241,0.937619149684906
0,0.820675105485232,0.6479614729405878,0.8456375838926175,0.9819672107696533,81.6002119396425,0.9379580020904541
0,0.9567567567567568,0.9215876779022788,0.9655172413793103,0.9989491701126099,95.19920968698362,0.9834986925125122
1,1.0,1.0,1.0,1.0000001192092896,100.0,0.9999999403953552
0,0.80248833592535,0.7016263124976772,0.84375,0.9893991947174072,85.51545183433433,0.9417130947113037
0,0.7118491921005385,0.5680276835282503,0.7734138972809668,0.9911128282546997,80.7049833079319,0.8958848714828491
0,0.7096273291925466,0.5160135129738459,0.7627906976744186,0.9798898696899414,73.71262629924071,0.9040210247039795
0,0.8113456464379947,0.5885207624015072,0.8157894736842104,0.9866942167282104,78.54839411683531,0.9351743459701538
0,0.8011611030478956,0.7363330942372395,0.8557213930348259,0.9836820363998413,90.61906885174713,0.9589046835899353
0,0.7118155619596542,0.42255273642261515,0.7665198237885462,0.9481706619262695,75.06034250410055,0.880896806716919
0,0.8693069306930693,0.8375288031359092,0.9019607843137255,0.9912917017936707,91.56191413195717,0.9579899907112122
0,0.9181286549707602,0.8311874583986535,0.9252336448598131,0.9992977976799011,91.18933217254059,0.9682016968727112
0,0.9931389365351629,0.9872585449014338,1.0,0.996782124042511,99.95948908457746,0.9948267936706543
0,0.9491255961844197,0.9076047682556267,0.9578947368421052,0.9989492893218994,95.46005504172696,0.981855571269989
0,0.653184165232358,0.4803352606030175,0.7288629737609329,0.9960821866989136,73.28727446506915,0.8813928365707397
0,0.7534456355283308,0.5851561432167026,0.8235294117647058,0.984777569770813,76.6795199239455,0.9217734932899475
0,0.9785831960461285,0.9504785886906506,0.9834254143646408,0.999740719795227,97.40063168888918,0.995265781879425
0,0.9788359788359788,0.9701381722705915,0.9944134078212291,0.9996436834335327,98.99373562829426,0.9955008625984192
1,1.0,1.0,1.0,1.0,100.0,1.0
0,0.6251920122887864,0.43689779566803,0.7078651685393258,0.988423228263855,76.47205721667798,0.8729221820831299
