Exact Match,Edit Distance,BLEU,ROUGE-L,Cosine Similarity,ChrF,BERTScore
0,0.6822107081174439,0.48083006400687334,0.7386363636363635,0.9687377214431763,68.7778124262686,0.8814043998718262
0,0.8653500897666069,0.7986533073999156,0.9186046511627908,0.9797526001930237,88.91786284698024,0.9605396389961243
0,0.564299424184261,0.35280007061485913,0.6883116883116883,0.9745632410049438,63.039906770313955,0.8422279953956604
0,0.7108843537414966,0.5779736866012375,0.7888888888888889,0.9879686832427979,74.9663487828259,0.9101752042770386
0,0.7593283582089552,0.7027346928403062,0.8263473053892216,0.9911612272262573,81.23407438899794,0.9390802383422852
0,0.691044776119403,0.5394289993291191,0.7511737089201878,0.9390312433242798,71.93722474976674,0.8798362016677856
0,0.8325041459369817,0.7044655239470187,0.8863636363636364,0.9965968728065491,84.02591684160505,0.9566870927810669
0,0.5825932504440497,0.3879316290820383,0.7,0.963695228099823,64.62314503576293,0.8655337691307068
0,0.6619999999999999,0.382278032762553,0.6901408450704226,0.9470310211181641,69.07480072718093,0.8844438791275024
0,0.740234375,0.5078503213212123,0.7741935483870968,0.9947647452354431,74.13232678897424,0.9231632351875305
0,0.7400722021660651,0.6116457364018988,0.7816091954022988,0.994102418422699,75.21814047966589,0.9094640016555786
0,0.6810176125244618,0.40886719067831173,0.7142857142857143,0.9863909482955933,69.82112308729815,0.9183166027069092
0,0.7672955974842768,0.646274203102004,0.8157894736842106,0.9833449721336365,82.7749400252998,0.9437752962112427
0,0.7673545966228893,0.5900099187078828,0.8235294117647058,0.9706538319587708,77.28385930925096,0.9233938455581665
0,0.8266897746967071,0.6973863967015644,0.8817204301075269,0.9961448907852173,81.33967666732521,0.9307230710983276
0,0.8439849624060151,0.8146573494167568,0.896969696969697,0.9959157705307007,87.23183280240266,0.9581912755966187
0,0.7238979118329467,0.501047046142925,0.78125,0.9746052026748657,69.55987289203112,0.9197412133216858
0,0.7324840764331211,0.5110420974238085,0.7702702702702703,0.981082558631897,77.72915503208078,0.937871515750885
0,0.6576576576576576,0.4101795662722726,0.6867469879518071,0.9609460234642029,71.14483864673524,0.8705191612243652
0,0.7367458866544789,0.6770259563604498,0.824858757062147,0.9588099122047424,81.72154949906498,0.9378175735473633
